1186,7.76,Yamada-kun to Lv999 no Koi wo Suru,53126,https://myanimelist.net/anime/53126/Yamada-kun_to_Lv999_no_Koi_wo_Suru,TV,13,Apr 2023,Jun 2023,Finished Airing,Spring 2023,Sundays at 00:30 (JST),,,,,N/A,23 min. per ep.,PG-13 - Teens 13 or older,#485,"511,388","5,031","Apr 2, 2023","Jun 25, 2023"
1187,7.76,Akagami no Shirayuki-hime,30123,https://myanimelist.net/anime/30123/Akagami_no_Shirayuki-hime,TV,12,Jul 2015,Sep 2015,Finished Airing,Summer 2015,Tuesdays at 00:00 (JST),,,,,"['Drama', 'Romance']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#309,"723,752","8,217","Jul 7, 2015","Sep 22, 2015"
1188,7.76,Beastars 2nd Season,40935,https://myanimelist.net/anime/40935/Beastars_2nd_Season,TV,12,Jan 2021,Mar 2021,Finished Airing,Winter 2021,Thursdays at 00:55 (JST),,"None found,",,,"['Drama', 'Suspense']",N/A,22 min. per ep.,R - 17+ (violence &amp; profanity),#515,"482,505","2,292","Jan 7, 2021","Mar 25, 2021"
1189,7.76,Break Blade Movie 3: Kyoujin no Ato,9252,https://myanimelist.net/anime/9252/Break_Blade_Movie_3__Kyoujin_no_Ato,Movie,1,Sep 2010,Sep 2010,Finished Airing,N/A,N/A,,,,,"['Action', 'Fantasy']",N/A,47 min.,R - 17+ (violence &amp; profanity),#3121,"60,424",29,N/A,N/A
1190,7.76,Edogawa Conan Shissou Jiken: Shijou Saiaku no Futsukakan,21867,https://myanimelist.net/anime/21867/Edogawa_Conan_Shissou_Jiken__Shijou_Saiaku_no_Futsukakan,Special,1,Dec 2014,Dec 2014,Finished Airing,N/A,N/A,"None found,","None found,",,,"['Adventure', 'Comedy', 'Mystery']",N/A,1 hr. 31 min.,PG-13 - Teens 13 or older,#6005,"14,553",8,N/A,N/A
1191,7.76,Ginga Tetsudou 999,1491,https://myanimelist.net/anime/1491/Ginga_Tetsudou_999,TV,113,Sep 1978,Mar 1981,Finished Airing,Fall 1978,Thursdays at 19:00 (JST),,,,,"['Adventure', 'Drama', 'Sci-Fi']",N/A,24 min. per ep.,G - All Ages,#3725,"43,957",497,"Sep 14, 1978","Mar 26, 1981"
1192,7.76,Gochuumon wa Usagi desu ka??,29787,https://myanimelist.net/anime/29787/Gochuumon_wa_Usagi_desu_ka,TV,12,Oct 2015,Dec 2015,Finished Airing,Fall 2015,Saturdays at 21:30 (JST),,,,,N/A,23 min. per ep.,PG-13 - Teens 13 or older,#1809,"139,610",873,"Oct 10, 2015","Dec 26, 2015"
1193,7.76,Gochuumon wa Usagi desu ka?? Sing for You,38333,https://myanimelist.net/anime/38333/Gochuumon_wa_Usagi_desu_ka_Sing_for_You,OVA,1,Sep 2019,Sep 2019,Finished Airing,N/A,N/A,"None found,","None found,",,,N/A,25 min.,PG-13 - Teens 13 or older,#4583,"28,663",99,N/A,N/A
1194,7.76,Hidamari Sketch x SP,11237,https://myanimelist.net/anime/11237/Hidamari_Sketch_x_SP,Special,2,Oct 2011,Nov 2011,Finished Airing,N/A,N/A,,,,,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#5672,"17,003",11,"Oct 30, 2011","Nov 6, 2011"
1195,7.75,Aria the Crepuscolo,41674,https://myanimelist.net/anime/41674/Aria_the_Crepuscolo,Movie,1,Mar 2021,Mar 2021,Finished Airing,N/A,N/A,,"None found,",,,"['Sci-Fi', 'Slice of Life']",N/A,1 hr.,PG-13 - Teens 13 or older,#5984,"14,692",41,N/A,N/A
1196,7.75,Bishoujo Senshi Sailor Moon,530,https://myanimelist.net/anime/530/Bishoujo_Senshi_Sailor_Moon,TV,46,Mar 1992,Feb 1993,Finished Airing,Spring 1992,Saturdays at 19:00 (JST),,,,,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#640,"406,381","10,913","Mar 7, 1992","Feb 27, 1993"
1197,7.75,Bishoujo Senshi Sailor Moon Eternal Movie 2,40429,https://myanimelist.net/anime/40429/Bishoujo_Senshi_Sailor_Moon_Eternal_Movie_2,Movie,1,Feb 2021,Feb 2021,Finished Airing,N/A,N/A,"None found,","None found,",,,N/A,1 hr. 20 min.,PG-13 - Teens 13 or older,#4531,"29,514",117,N/A,N/A
1198,7.75,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,35320,https://myanimelist.net/anime/35320/Cardcaptor_Sakura__Clear_Card-hen_Prologue_-_Sakura_to_Futatsu_no_Kuma,OVA,1,Sep 2017,Sep 2017,Finished Airing,N/A,N/A,,"None found,",,,N/A,26 min.,G - All Ages,#3635,"45,943",96,N/A,N/A
1199,7.75,Charlotte,28999,https://myanimelist.net/anime/28999/Charlotte,TV,13,Jul 2015,Sep 2015,Finished Airing,Summer 2015,Sundays at 00:00 (JST),,,,Original,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#65,"1,721,736","24,644","Jul 5, 2015","Sep 27, 2015"
1200,7.75,Free! Movie 4: The Final Stroke - Zenpen,38400,https://myanimelist.net/anime/38400/Free_Movie_4__The_Final_Stroke_-_Zenpen,Movie,1,Sep 2021,Sep 2021,Finished Airing,N/A,N/A,,"None found,",,Original,N/A,1 hr. 26 min.,PG-13 - Teens 13 or older,#3046,"63,278",218,N/A,N/A
1201,7.75,Gakkou no Kaidan,1281,https://myanimelist.net/anime/1281/Gakkou_no_Kaidan,TV,19,Oct 2000,Mar 2001,Finished Airing,Fall 2000,Saturdays at 19:30 (JST),,,,Novel,"['Horror', 'Mystery', 'Supernatural']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#1116,"242,737","2,347","Oct 22, 2000","Mar 25, 2001"
1202,7.75,Gakuen Babysitters Special,37959,https://myanimelist.net/anime/37959/Gakuen_Babysitters_Special,Special,1,Sep 2018,Sep 2018,Finished Airing,N/A,N/A,"None found,","None found,",,,N/A,27 min.,PG-13 - Teens 13 or older,#3542,"47,879",56,N/A,N/A
1203,7.75,Hibi wa Sugiredo Meshi Umashi,60658,https://myanimelist.net/anime/60658/Hibi_wa_Sugiredo_Meshi_Umashi,TV,12,Apr 2025,Jun 2025,Finished Airing,Spring 2025,Sundays at 01:30 (JST),,"None found,",,Original,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#3821,"42,105",266,"Apr 13, 2025","Jun 29, 2025"
1204,7.75,Kidou Senshi Gundam III: Meguriai Sora-hen,1092,https://myanimelist.net/anime/1092/Kidou_Senshi_Gundam_III__Meguriai_Sora-hen,Movie,1,Mar 1982,Mar 1982,Finished Airing,N/A,N/A,,,,Original,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",N/A,2 hr. 20 min.,PG-13 - Teens 13 or older,#3896,"40,544",174,N/A,N/A
1205,7.75,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,32869,https://myanimelist.net/anime/32869/Kuroko_no_Basket_Movie_1__Winter_Cup_-_Kage_to_Hikari,Movie,1,Sep 2016,Sep 2016,Finished Airing,N/A,N/A,"None found,","None found,",,,N/A,1 hr. 27 min.,PG-13 - Teens 13 or older,#3608,"46,564",35,N/A,N/A
1206,7.75,Lucky☆Star,1887,https://myanimelist.net/anime/1887/Lucky☆Star,TV,24,Apr 2007,Sep 2007,Finished Airing,Spring 2007,Mondays at 00:00 (JST),,,,,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#343,"683,589","13,052","Apr 8, 2007","Sep 17, 2007"
1207,7.75,Lupin III vs. Meitantei Conan,6115,https://myanimelist.net/anime/6115/Lupin_III_vs_Meitantei_Conan,Special,1,Mar 2009,Mar 2009,Finished Airing,N/A,N/A,,,,,"['Action', 'Adventure', 'Comedy', 'Mystery']",N/A,1 hr. 44 min.,PG-13 - Teens 13 or older,#4003,"38,414",45,N/A,N/A
1208,7.75,Overlord II,35073,https://myanimelist.net/anime/35073/Overlord_II,TV,13,Jan 2018,Apr 2018,Finished Airing,Winter 2018,Tuesdays at 22:30 (JST),,,,,"['Action', 'Adventure', 'Fantasy']",N/A,23 min. per ep.,R - 17+ (violence &amp; profanity),#154,"1,104,274","4,638","Jan 9, 2018","Apr 3, 2018"
1209,7.75,Saenai Heroine no Sodatekata ♭,30727,https://myanimelist.net/anime/30727/Saenai_Heroine_no_Sodatekata_♭,TV,11,Apr 2017,Jun 2017,Finished Airing,Spring 2017,Fridays at 00:55 (JST),,"None found,",,,"['Comedy', 'Romance', 'Ecchi']",N/A,22 min. per ep.,PG-13 - Teens 13 or older,#668,"391,786","1,762","Apr 14, 2017","Jun 23, 2017"
1210,7.75,Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,53129,https://myanimelist.net/anime/53129/Seishun_Buta_Yarou_wa_Odekake_Sister_no_Yume_wo_Minai,Movie,1,Jun 2023,Jun 2023,Finished Airing,N/A,N/A,,,,,"['Drama', 'Romance', 'Supernatural']",N/A,1 hr. 13 min.,PG-13 - Teens 13 or older,#1489,"178,479",670,N/A,N/A
1211,7.75,Shiki Specials,10083,https://myanimelist.net/anime/10083/Shiki_Specials,Special,2,May 2011,Jun 2011,Finished Airing,N/A,N/A,,,,,"['Horror', 'Mystery', 'Supernatural', 'Suspense']",N/A,23 min. per ep.,R - 17+ (violence &amp; profanity),#2752,"75,467",90,"May 25, 2011","Jun 22, 2011"
1212,7.75,Taiyou no Ko Esteban,1279,https://myanimelist.net/anime/1279/Taiyou_no_Ko_Esteban,TV,39,May 1982,Feb 1983,Finished Airing,Spring 1982,Tuesdays at 19:30 (JST),,"None found,",,Novel,"['Adventure', 'Sci-Fi']",N/A,27 min. per ep.,PG-13 - Teens 13 or older,#5823,"15,808",127,"May 1, 1982","Feb 5, 1983"
1213,7.75,Tentai Senshi Sunred,5005,https://myanimelist.net/anime/5005/Tentai_Senshi_Sunred,TV,26,Oct 2008,Mar 2009,Finished Airing,Fall 2008,Unknown,,"None found,",,,N/A,13 min. per ep.,PG-13 - Teens 13 or older,#5028,"23,137",200,"Oct 3, 2008","Mar 28, 2009"
1214,7.75,Texhnolyze,26,https://myanimelist.net/anime/26/Texhnolyze,TV,22,Apr 2003,Sep 2003,Finished Airing,Spring 2003,Thursdays at 03:28 (JST),,,,Original,"['Avant Garde', 'Drama', 'Mystery', 'Sci-Fi', 'Suspense']",N/A,23 min. per ep.,R+ - Mild Nudity,#969,"277,897","5,505","Apr 17, 2003","Sep 25, 2003"
1215,7.75,Tianbao Fuyao Lu 2nd Season,44068,https://myanimelist.net/anime/44068/Tianbao_Fuyao_Lu_2nd_Season,ONA,13,Apr 2021,Aug 2021,Finished Airing,N/A,N/A,,"None found,",,Web novel,"['Action', 'Adventure', 'Comedy', 'Fantasy']",N/A,20 min. per ep.,PG-13 - Teens 13 or older,#9344,"4,852",42,"Apr 25, 2021","Aug 1, 2021"
1216,7.75,Undead Unluck,52741,https://myanimelist.net/anime/52741/Undead_Unluck,TV,24,Oct 2023,Mar 2024,Finished Airing,Fall 2023,Saturdays at 01:23 (JST),,"None found,",,,"['Action', 'Comedy']",N/A,23 min. per ep.,R - 17+ (violence &amp; profanity),#814,"327,439","1,827","Oct 7, 2023","Mar 23, 2024"
1217,7.75,Yoru no Kurage wa Oyogenai,54839,https://myanimelist.net/anime/54839/Yoru_no_Kurage_wa_Oyogenai,TV,12,Apr 2024,Jun 2024,Finished Airing,Spring 2024,Sundays at 01:00 (JST),,,,Original,N/A,23 min. per ep.,PG-13 - Teens 13 or older,#1960,"126,874",943,"Apr 7, 2024","Jun 23, 2024"
1218,7.75,Zan Sayonara Zetsubou Sensei Bangaichi,7044,https://myanimelist.net/anime/7044/Zan_Sayonara_Zetsubou_Sensei_Bangaichi,OVA,2,Nov 2009,Feb 2010,Finished Airing,N/A,N/A,,"None found,",,,N/A,26 min. per ep.,R - 17+ (violence &amp; profanity),#3820,"42,132",36,"Nov 17, 2009","Feb 17, 2010"
1219,7.74,Saraiya Goyou,7588,https://myanimelist.net/anime/7588/Saraiya_Goyou,TV,12,Apr 2010,Jul 2010,Finished Airing,Spring 2010,Fridays at 01:15 (JST),,,,,N/A,22 min. per ep.,PG-13 - Teens 13 or older,#2336,"98,772",872,"Apr 16, 2010","Jul 2, 2010"
1220,7.74,Seitokai Yakuindomo OVA,10119,https://myanimelist.net/anime/10119/Seitokai_Yakuindomo_OVA,OVA,8,Apr 2011,Oct 2013,Finished Airing,N/A,N/A,,"None found,",,,N/A,26 min. per ep.,R - 17+ (violence &amp; profanity),#1868,"135,231",122,"Apr 15, 2011","Oct 17, 2013"
1221,7.74,Sekaiichi Hatsukoi: Valentine-hen,20815,https://myanimelist.net/anime/20815/Sekaiichi_Hatsukoi__Valentine-hen,Movie,1,Mar 2014,Mar 2014,Finished Airing,N/A,N/A,,"None found,",,,N/A,15 min.,PG-13 - Teens 13 or older,#3720,"44,071",63,N/A,N/A
1222,7.74,"Tadaima, Okaeri",56768,https://myanimelist.net/anime/56768/Tadaima_Okaeri,TV,12,Apr 2024,Jun 2024,Finished Airing,Spring 2024,Tuesdays at 00:30 (JST),,"None found,",,,"['Boys Love', 'Drama']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#3729,"43,851",375,"Apr 9, 2024","Jun 25, 2024"
1223,7.74,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,29829,https://myanimelist.net/anime/29829/Tamayura__Sotsugyou_Shashin_Part_2_-_Hibiki,Movie,1,Aug 2015,Aug 2015,Finished Airing,N/A,N/A,,"None found,",,Original,N/A,52 min.,G - All Ages,#6454,"12,231",11,N/A,N/A
1224,7.74,Udon no Kuni no Kiniro Kemari,32673,https://myanimelist.net/anime/32673/Udon_no_Kuni_no_Kiniro_Kemari,TV,12,Oct 2016,Dec 2016,Finished Airing,Fall 2016,Sundays at 01:55 (JST),,,,,"['Slice of Life', 'Supernatural']",N/A,22 min. per ep.,PG-13 - Teens 13 or older,#1783,"142,576",682,"Oct 9, 2016","Dec 25, 2016"
1225,7.74,Xingchen Bian 5th Season,51769,https://myanimelist.net/anime/51769/Xingchen_Bian_5th_Season,ONA,28,Dec 2022,Jul 2023,Finished Airing,N/A,N/A,,"None found,",,Web novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",N/A,25 min. per ep.,PG-13 - Teens 13 or older,#11455,"2,570",27,"Dec 26, 2022","Jul 31, 2023"
1226,7.74,Yao Shen Ji 7th Season,54285,https://myanimelist.net/anime/54285/Yao_Shen_Ji_7th_Season,ONA,52,Jan 2023,Jul 2023,Finished Airing,N/A,N/A,,"None found,",,Novel,"['Action', 'Adventure', 'Fantasy', 'Romance']",N/A,8 min. per ep.,PG-13 - Teens 13 or older,#11017,"2,907",14,"Jan 14, 2023","Jul 8, 2023"
1227,7.74,BanG Dream! Garupa☆Pico,37873,https://myanimelist.net/anime/37873/BanG_Dream_Garupa☆Pico,ONA,26,Jul 2018,Dec 2018,Finished Airing,N/A,N/A,"None found,","None found,",,Mixed media,N/A,3 min. per ep.,PG-13 - Teens 13 or older,#4947,"24,027",139,"Jul 5, 2018","Dec 27, 2018"
1228,7.74,Change!! Getter Robo: Sekai Saigo no Hi,978,https://myanimelist.net/anime/978/Change_Getter_Robo__Sekai_Saigo_no_Hi,OVA,13,Aug 1998,May 1999,Finished Airing,N/A,N/A,,,,,"['Action', 'Adventure', 'Horror', 'Sci-Fi']",N/A,24 min. per ep.,R - 17+ (violence &amp; profanity),#5597,"17,618",395,"Aug 25, 1998","May 25, 1999"
1229,7.74,City Hunter &#039;91,1473,https://myanimelist.net/anime/1473/City_Hunter_91,TV,13,Apr 1991,Oct 1991,Finished Airing,Spring 1991,Unknown,"None found,",,,,"['Action', 'Comedy', 'Mystery']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#4618,"28,247",80,"Apr 28, 1991","Oct 10, 1991"
1230,7.74,Colorful (Movie),8142,https://myanimelist.net/anime/8142/Colorful_Movie,Movie,1,Aug 2010,Aug 2010,Finished Airing,N/A,N/A,,,,Novel,"['Award Winning', 'Drama']",N/A,2 hr. 7 min.,PG-13 - Teens 13 or older,#1274,"210,495","1,318",N/A,N/A
1231,7.74,Date A Live IV,41461,https://myanimelist.net/anime/41461/Date_A_Live_IV,TV,12,Apr 2022,Jun 2022,Finished Airing,Spring 2022,Fridays at 22:00 (JST),,,,,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",N/A,23 min. per ep.,R - 17+ (violence &amp; profanity),#957,"281,025","3,419","Apr 8, 2022","Jun 24, 2022"
1232,7.74,Devilman: Crybaby,35120,https://myanimelist.net/anime/35120/Devilman__Crybaby,ONA,10,Jan 2018,Jan 2018,Finished Airing,N/A,N/A,,,,,"['Action', 'Avant Garde', 'Horror', 'Supernatural']",N/A,24 min. per ep.,R+ - Mild Nudity,#126,"1,242,481","25,590",N/A,N/A
1233,7.74,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,47164,https://myanimelist.net/anime/47164/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_IV__Shin_Shou_-_Meikyuu-hen,TV,11,Jul 2022,Oct 2022,Finished Airing,Summer 2022,Saturdays at 01:05 (JST),,,,,"['Action', 'Adventure', 'Fantasy']",N/A,23 min. per ep.,R - 17+ (violence &amp; profanity),#663,"393,023","2,141","Jul 23, 2022","Oct 1, 2022"
1234,7.74,Free! Take Your Marks,35198,https://myanimelist.net/anime/35198/Free_Take_Your_Marks,Movie,1,Oct 2017,Oct 2017,Finished Airing,N/A,N/A,,,,Original,N/A,1 hr. 48 min.,PG-13 - Teens 13 or older,#2473,"89,749",156,N/A,N/A
1235,7.74,Genshiken 2,2508,https://myanimelist.net/anime/2508/Genshiken_2,TV,12,Oct 2007,Dec 2007,Finished Airing,Fall 2007,Wednesdays at 01:30 (JST),,,,,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#2510,"87,615",220,"Oct 10, 2007","Dec 26, 2007"
1236,7.74,Ghost Hunt,1571,https://myanimelist.net/anime/1571/Ghost_Hunt,TV,25,Oct 2006,Mar 2007,Finished Airing,Fall 2006,Wednesdays at 01:00 (JST),,,,,"['Horror', 'Mystery', 'Supernatural']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#1133,"240,133","3,107","Oct 4, 2006","Mar 28, 2007"
1237,7.74,Golden Time,17895,https://myanimelist.net/anime/17895/Golden_Time,TV,24,Oct 2013,Mar 2014,Finished Airing,Fall 2013,Fridays at 02:35 (JST),,,,,"['Drama', 'Romance']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#152,"1,110,652","14,025","Oct 4, 2013","Mar 28, 2014"
1238,7.74,Gundam Build Fighters,19319,https://myanimelist.net/anime/19319/Gundam_Build_Fighters,TV,25,Oct 2013,Mar 2014,Finished Airing,Fall 2013,Mondays at 18:00 (JST),,,,Original,"['Action', 'Sci-Fi']",N/A,24 min. per ep.,G - All Ages,#2650,"80,266",679,"Oct 7, 2013","Mar 31, 2014"
1239,7.74,High Score Girl,21877,https://myanimelist.net/anime/21877/High_Score_Girl,TV,12,Jul 2018,Sep 2018,Finished Airing,Summer 2018,Saturdays at 00:30 (JST),,"None found,",,,"['Comedy', 'Romance']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#976,"276,056","2,993","Jul 14, 2018","Sep 29, 2018"
1240,7.74,JoJo no Kimyou na Bouken: Phantom Blood,3603,https://myanimelist.net/anime/3603/JoJo_no_Kimyou_na_Bouken__Phantom_Blood,Movie,1,Feb 2007,Feb 2007,Finished Airing,N/A,N/A,,"None found,",,,"['Action', 'Adventure', 'Horror']",N/A,1 hr. 30 min.,R - 17+ (violence &amp; profanity),#2803,"73,353",626,N/A,N/A
1241,7.74,Kubikiri Cycle: Aoiro Savant to Zaregotozukai,33263,https://myanimelist.net/anime/33263/Kubikiri_Cycle__Aoiro_Savant_to_Zaregotozukai,OVA,8,Oct 2016,Sep 2017,Finished Airing,N/A,N/A,,"None found,",,,"['Drama', 'Mystery', 'Supernatural']",N/A,29 min. per ep.,R - 17+ (violence &amp; profanity),#2157,"111,298",914,"Oct 26, 2016","Sep 27, 2017"
1242,7.74,Kumichou Musume to Sewagakari,49776,https://myanimelist.net/anime/49776/Kumichou_Musume_to_Sewagakari,TV,12,Jul 2022,Sep 2022,Finished Airing,Summer 2022,Thursdays at 22:30 (JST),,"None found,",,,N/A,23 min. per ep.,PG-13 - Teens 13 or older,#1065,"253,172","1,175","Jul 7, 2022","Sep 22, 2022"
1243,7.74,Kuroko no Basket: Last Game NG-shuu,35658,https://myanimelist.net/anime/35658/Kuroko_no_Basket__Last_Game_NG-shuu,Special,1,Sep 2017,Sep 2017,Finished Airing,N/A,N/A,,"None found,",,,"['Comedy', 'Sports']",N/A,2 min.,PG-13 - Teens 13 or older,#4084,"36,706",44,N/A,N/A
1244,7.74,Little Witch Academia: Mahoujikake no Parade,19489,https://myanimelist.net/anime/19489/Little_Witch_Academia__Mahoujikake_no_Parade,Movie,1,Oct 2015,Oct 2015,Finished Airing,N/A,N/A,,"None found,",,Original,"['Adventure', 'Comedy', 'Fantasy']",N/A,53 min.,G - All Ages,#1503,"176,921",328,N/A,N/A
1245,7.74,Mairimashita! Iruma-kun,39196,https://myanimelist.net/anime/39196/Mairimashita_Iruma-kun,TV,23,Oct 2019,Mar 2020,Finished Airing,Fall 2019,Saturdays at 17:35 (JST),,"None found,",,,"['Comedy', 'Fantasy']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#446,"544,567","4,809","Oct 5, 2019","Mar 7, 2020"
1246,7.74,Maria-sama ga Miteru 4th,3750,https://myanimelist.net/anime/3750/Maria-sama_ga_Miteru_4th,TV,13,Jan 2009,Mar 2009,Finished Airing,Winter 2009,Saturdays at 10:30 (JST),"None found,",,,,"['Drama', 'Girls Love']",N/A,24 min. per ep.,PG-13 - Teens 13 or older,#4913,"24,455",101,"Jan 3, 2009","Mar 28, 2009"
1247,7.74,Meitantei Conan OVA 10: Kid in Trap Island,8609,https://myanimelist.net/anime/8609/Meitantei_Conan_OVA_10__Kid_in_Trap_Island,OVA,1,Apr 2010,Apr 2010,Finished Airing,N/A,N/A,"None found,","None found,",,,"['Adventure', 'Comedy', 'Mystery']",N/A,24 min.,PG-13 - Teens 13 or older,#5381,"19,530",24,N/A,N/A
1248,7.74,Ojamajo Doremi Dokkaan!,353,https://myanimelist.net/anime/353/Ojamajo_Doremi_Dokkaan,TV,51,Feb 2002,Jan 2003,Finished Airing,Winter 2002,Sundays at 08:30 (JST),,"None found,",,Original,N/A,24 min. per ep.,G - All Ages,#5397,"19,363",305,"Feb 3, 2002","Jan 26, 2003"
1249,7.74,Panty &amp; Stocking with Garterbelt,8795,https://myanimelist.net/anime/8795/Panty___Stocking_with_Garterbelt,TV,13,Oct 2010,Dec 2010,Finished Airing,Fall 2010,Saturdays at 02:00 (JST),,,,Original,"['Action', 'Comedy', 'Fantasy', 'Ecchi']",N/A,23 min. per ep.,R - 17+ (violence &amp; profanity),#590,"433,643","6,567","Oct 2, 2010","Dec 25, 2010"
1250,7.74,Pokemon: The Origin,20159,https://myanimelist.net/anime/20159/Pokemon__The_Origin,Special,4,Oct 2013,Oct 2013,Finished Airing,N/A,N/A,"None found,",,,Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",N/A,21 min. per ep.,PG - Children,#1111,"243,230",704,N/A,N/A
1251,7.74,Ranma ½ OVA,1007,https://myanimelist.net/anime/1007/Ranma_½_OVA,OVA,6,Oct 1993,Aug 1994,Finished Airing,N/A,N/A,,,,,"['Action', 'Comedy', 'Romance', 'Ecchi']",N/A,30 min. per ep.,PG-13 - Teens 13 or older,#4040,"37,683",87,"Oct 21, 1993","Aug 19, 1994"
1252,7.73,InuYasha: Kuroi Tessaiga,4886,https://myanimelist.net/anime/4886/InuYasha__Kuroi_Tessaiga,Special,1,Jul 2008,Jul 2008,Finished Airing,N/A,N/A,,"None found,",,,"['Action', 'Adventure', 'Fantasy', 'Romance']",N/A,29 min.,PG-13 - Teens 13 or older,#3958,"39,299",70,N/A,N/A
1253,7.73,Jian Lai,59389,https://myanimelist.net/anime/59389/Jian_Lai,ONA,26,Aug 2024,Dec 2024,Finished Airing,N/A,N/A,,"None found,",,Web novel,"['Action', 'Adventure', 'Fantasy']",N/A,25 min. per ep.,PG-13 - Teens 13 or older,#12474,"1,911",31,"Aug 15, 2024","Dec 14, 2024"
1254,7.73,Kidou Senshi Gundam SEED,93,https://myanimelist.net/anime/93/Kidou_Senshi_Gundam_SEED,TV,50,Oct 2002,Sep 2003,Finished Airing,Fall 2002,Saturdays at 18:00 (JST),,,,Original,"['Action', 'Award Winning', 'Drama', 'Romance', 'Sci-Fi']",N/A,24 min. per ep.,R - 17+ (violence &amp; profanity),#1460,"181,829","3,702","Oct 5, 2002","Sep 27, 2003"
1255,7.73,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,1379,https://myanimelist.net/anime/1379/Kino_no_Tabi__The_Beautiful_World_-_Nanika_wo_Suru_Tame_ni_-_Life_Goes_On,Movie,1,Feb 2005,Feb 2005,Finished Airing,N/A,N/A,"None found,","None found,",,,"['Adventure', 'Drama', 'Fantasy']",N/A,29 min.,R - 17+ (violence &amp; profanity),#3095,"61,486",52,N/A,N/A
1256,7.73,Master Keaton OVA,1910,https://myanimelist.net/anime/1910/Master_Keaton_OVA,OVA,15,Dec 1999,Jun 2000,Finished Airing,N/A,N/A,,,,,"['Adventure', 'Drama', 'Mystery']",N/A,24 min. per ep.,R - 17+ (violence &amp; profanity),#6446,"12,277",21,"Dec 22, 1999","Jun 21, 2000"
1257,7.73,Meitantei Conan Movie 19: Gouka no Himawari,28479,https://myanimelist.net/anime/28479/Meitantei_Conan_Movie_19__Gouka_no_Himawari,Movie,1,Apr 2015,Apr 2015,Finished Airing,N/A,N/A,"None found,",,,,"['Action', 'Mystery']",N/A,1 hr. 52 min.,PG-13 - Teens 13 or older,#3737,"43,774",58,N/A,N/A
1258,7.73,Mono,58492,https://myanimelist.net/anime/58492/Mono,TV,12,Apr 2025,Jun 2025,Finished Airing,Spring 2025,Sundays at 00:00 (JST),,,,,N/A,24 min. per ep.,PG-13 - Teens 13 or older,#3749,"43,487",247,"Apr 13, 2025","Jun 29, 2025"
1259,7.73,Monogatari Series: Off &amp; Monster Season - Zankoku Douwa: Utsukushi-hime,59612,https://myanimelist.net/anime/59612/Monogatari_Series__Off___Monster_Season_-_Zankoku_Douwa__Utsukushi-hime,ONA,1,Aug 2024,Aug 2024,Finished Airing,N/A,N/A,,"None found,",,,"['Mystery', 'Supernatural', 'Suspense']",N/A,12 min.,PG-13 - Teens 13 or older,#6846,"10,607",6,N/A,N/A
1260,7.73,Princess Connect! Re:Dive Season 2,42670,https://myanimelist.net/anime/42670/Princess_Connect_Re_Dive_Season_2,TV,12,Jan 2022,Mar 2022,Finished Airing,Winter 2022,Tuesdays at 00:00 (JST),,"None found,",,Game,"['Adventure', 'Comedy', 'Fantasy', 'Gourmet']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#1820,"138,735",836,"Jan 11, 2022","Mar 29, 2022"
1261,7.73,Saiyuuki Reload: Burial,2143,https://myanimelist.net/anime/2143/Saiyuuki_Reload__Burial,OVA,3,Apr 2007,Dec 2007,Finished Airing,N/A,N/A,,,,,"['Action', 'Adventure', 'Drama', 'Fantasy']",N/A,33 min. per ep.,PG-13 - Teens 13 or older,#5989,"14,654",46,"Apr 27, 2007","Dec 28, 2007"
1262,7.73,Shaman King,154,https://myanimelist.net/anime/154/Shaman_King,TV,64,Jul 2001,Sep 2002,Finished Airing,Summer 2001,Wednesdays at 18:30 (JST),,,,,"['Action', 'Adventure', 'Supernatural']",N/A,23 min. per ep.,PG-13 - Teens 13 or older,#693,"380,014","3,735","Jul 4, 2001","Sep 25, 2002"
